system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,id,mean,month,pentad,year,.geo,system:time_start,date
20230306_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,2.0665756351807536,3.0,2.0,2023,null,1678060800000,2023-03-06
20230306_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,2.57128856246592,3.0,2.0,2023,null,1678060800000,2023-03-06
20230311_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,2.672108861823487,3.0,3.0,2023,null,1678492800000,2023-03-11
20230311_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,13.916218996464057,3.0,3.0,2023,null,1678492800000,2023-03-11
20230316_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,17.701630421557457,3.0,4.0,2023,null,1678924800000,2023-03-16
20230316_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,14.808892808867583,3.0,4.0,2023,null,1678924800000,2023-03-16
20230321_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,36.246104538362786,3.0,5.0,2023,null,1679356800000,2023-03-21
20230321_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,59.0480800265833,3.0,5.0,2023,null,1679356800000,2023-03-21
20230326_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,14.198392969642589,3.0,6.0,2023,null,1679788800000,2023-03-26
20230326_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,24.550116125409716,3.0,6.0,2023,null,1679788800000,2023-03-26
20230401_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,21.50693347407322,4.0,1.0,2023,null,1680307200000,2023-04-01
20230401_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,25.92365297014592,4.0,1.0,2023,null,1680307200000,2023-04-01
20230406_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,18.468549821891035,4.0,2.0,2023,null,1680739200000,2023-04-06
20230406_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,8.544322347349725,4.0,2.0,2023,null,1680739200000,2023-04-06
20230411_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,23.00547125947241,4.0,3.0,2023,null,1681171200000,2023-04-11
20230411_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,7.689070821432541,4.0,3.0,2023,null,1681171200000,2023-04-11
20230416_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,64.79075989567376,4.0,4.0,2023,null,1681603200000,2023-04-16
20230416_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,8.457690382503086,4.0,4.0,2023,null,1681603200000,2023-04-16
20230421_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,139.11649972753585,4.0,5.0,2023,null,1682035200000,2023-04-21
20230421_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,33.42238784959803,4.0,5.0,2023,null,1682035200000,2023-04-21
20230426_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,175.91894605050675,4.0,6.0,2023,null,1682467200000,2023-04-26
20230426_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,61.85656206520439,4.0,6.0,2023,null,1682467200000,2023-04-26
20230501_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,60.63692031062505,5.0,1.0,2023,null,1682899200000,2023-05-01
20230501_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,19.76556443086261,5.0,1.0,2023,null,1682899200000,2023-05-01
20230506_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,16.10986449671726,5.0,2.0,2023,null,1683331200000,2023-05-06
20230506_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,7.771876433340872,5.0,2.0,2023,null,1683331200000,2023-05-06
20230511_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,18.578740609860883,5.0,3.0,2023,null,1683763200000,2023-05-11
20230511_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,8.791093569567483,5.0,3.0,2023,null,1683763200000,2023-05-11
20230516_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,11.546587166131712,5.0,4.0,2023,null,1684195200000,2023-05-16
20230516_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,6.516034645351856,5.0,4.0,2023,null,1684195200000,2023-05-16
20230521_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,30.032064191032855,5.0,5.0,2023,null,1684627200000,2023-05-21
20230521_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,8.5072174413458,5.0,5.0,2023,null,1684627200000,2023-05-21
20230526_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,51.19218593921536,5.0,6.0,2023,null,1685059200000,2023-05-26
20230526_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,9.231149042672094,5.0,6.0,2023,null,1685059200000,2023-05-26
20230601_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,22.73980267343957,6.0,1.0,2023,null,1685577600000,2023-06-01
20230601_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,3.0486811698003167,6.0,1.0,2023,null,1685577600000,2023-06-01
20230606_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,15.237493268181291,6.0,2.0,2023,null,1686009600000,2023-06-06
20230606_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,1.6845102630048518,6.0,2.0,2023,null,1686009600000,2023-06-06
20230611_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,10.161761646644742,6.0,3.0,2023,null,1686441600000,2023-06-11
20230611_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,7.1593489104956625,6.0,3.0,2023,null,1686441600000,2023-06-11
20230616_000000000000000000000000,133,Kenya,51326,Coast,51344,Mombasa,NO,3000,Member State,1000,0.0243677191938,0.991505293043,0,11.096393910576316,6.0,4.0,2023,null,1686873600000,2023-06-16
20230616_000000000000000000000001,133,Kenya,51328,Nairobi,51360,Nairobi,NO,3000,Member State,1000,0.0565800604922,1.66405142887,1,1.1737962132661128,6.0,4.0,2023,null,1686873600000,2023-06-16
